start_time,end_time,target_views,settled_as,video_name
2024-07-11T13:00:00+0530,2024-07-11T13:20:00+0530,15.88M,No,Round2Hell - EPL Season 3
2024-07-11T13:10:00+0530,2024-07-11T13:30:00+0530,44.18M,No,Kendrick Lamar - Not Like Us
2024-07-11T13:15:00+0530,2024-07-11T13:35:00+0530,15.85M,Yes,Round2Hell - EPL Season 3
2024-07-11T13:20:00+0530,2024-07-11T13:40:00+0530,15.86M,Yes,Round2Hell - EPL Season 3
2024-07-11T13:25:00+0530,2024-07-11T13:35:00+0530,15.88M,Yes,Round2Hell - EPL Season 3
2024-07-11T13:30:00+0530,2024-07-11T13:50:00+0530,44.20M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T13:30:00+0530,2024-07-11T13:40:00+0530,15.92M,No,Round2Hell - EPL Season 3
2024-07-11T13:35:00+0530,2024-07-11T13:50:00+0530,44.23M,No,Kendrick Lamar - Not Like Us
2024-07-11T13:40:00+0530,2024-07-11T14:00:00+0530,16.02M,Yes,Round2Hell - EPL Season 3
2024-07-11T13:40:00+0530,2024-07-11T14:00:00+0530,16.04M,No,Round2Hell - EPL Season 3
2024-07-11T13:50:00+0530,2024-07-11T14:00:00+0530,85.61M,Yes,MrBeast - I Built 100 Homes
2024-07-11T13:50:00+0530,2024-07-11T14:10:00+0530,44.26M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T14:00:00+0530,2024-07-11T15:00:00+0530,85.69M,Yes,MrBeast - I Built 100 Homes
2024-07-11T14:00:00+0530,2024-07-11T14:20:00+0530,16.13M,No,Round2Hell - EPL Season 3
2024-07-11T14:05:00+0530,2024-07-11T14:25:00+0530,16.15M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:10:00+0530,2024-07-11T14:30:00+0530,44.28M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T14:20:00+0530,2024-07-11T14:40:00+0530,16.15M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:20:00+0530,2024-07-11T14:30:00+0530,44.29M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T14:20:00+0530,2024-07-11T14:40:00+0530,16.18M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:25:00+0530,2024-07-11T14:40:00+0530,16.30M,No,Round2Hell - EPL Season 3
2024-07-11T14:25:00+0530,2024-07-11T14:40:00+0530,16.30M,No,Round2Hell - EPL Season 3
2024-07-11T14:30:00+0530,2024-07-11T14:50:00+0530,44.37M,No,Kendrick Lamar - Not Like Us
2024-07-11T14:40:00+0530,2024-07-11T15:00:00+0530,16.24M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:40:00+0530,2024-07-11T15:00:00+0530,16.24M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:45:00+0530,2024-07-11T15:00:00+0530,16.25M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:45:00+0530,2024-07-11T15:00:00+0530,16.25M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:50:00+0530,2024-07-11T15:10:00+0530,44.32M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T14:50:00+0530,2024-07-11T15:10:00+0530,44.32M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T14:50:00+0530,2024-07-11T15:10:00+0530,44.34M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T14:50:00+0530,2024-07-11T15:00:00+0530,16.30M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:50:00+0530,2024-07-11T15:00:00+0530,16.30M,Yes,Round2Hell - EPL Season 3
2024-07-11T14:55:00+0530,2024-07-11T15:10:00+0530,44.36M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:00:00+0530,2024-07-11T16:00:00+0530,85.83M,No,MrBeast - I Built 100 Homes
2024-07-11T15:00:00+0530,2024-07-11T15:20:00+0530,16.49M,Yes,Round2Hell - EPL Season 3
2024-07-11T15:00:00+0530,2024-07-11T15:20:00+0530,16.64M,No,Round2Hell - EPL Season 3
2024-07-11T15:10:00+0530,2024-07-11T15:30:00+0530,44.44M,No,Kendrick Lamar - Not Like Us
2024-07-11T15:10:00+0530,2024-07-11T15:20:00+0530,16.55M,No,Round2Hell - EPL Season 3
2024-07-11T15:20:00+0530,2024-07-11T15:40:00+0530,16.65M,Yes,Round2Hell - EPL Season 3
2024-07-11T15:20:00+0530,2024-07-11T15:40:00+0530,16.72M,No,Round2Hell - EPL Season 3
2024-07-11T15:25:00+0530,2024-07-11T15:45:00+0530,44.47M,No,Kendrick Lamar - Not Like Us
2024-07-11T15:40:00+0530,2024-07-11T16:00:00+0530,16.73M,No,Round2Hell - EPL Season 3
2024-07-11T15:40:00+0530,2024-07-11T16:00:00+0530,16.70M,Yes,Round2Hell - EPL Season 3
2024-07-11T15:50:00+0530,2024-07-11T16:10:00+0530,44.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:50:00+0530,2024-07-11T16:10:00+0530,44.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:50:00+0530,2024-07-11T16:10:00+0530,44.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:50:00+0530,2024-07-11T16:10:00+0530,44.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:55:00+0530,2024-07-11T16:10:00+0530,44.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:55:00+0530,2024-07-11T16:10:00+0530,44.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T15:55:00+0530,2024-07-11T16:10:00+0530,44.46M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T16:00:00+0530,2024-07-11T17:00:00+0530,85.84M,Yes,MrBeast - I Built 100 Homes
2024-07-11T16:00:00+0530,2024-07-11T16:20:00+0530,16.79M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:05:00+0530,2024-07-11T16:25:00+0530,16.86M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:05:00+0530,2024-07-11T16:20:00+0530,16.87M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:10:00+0530,2024-07-11T16:30:00+0530,44.49M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T16:15:00+0530,2024-07-11T16:30:00+0530,44.52M,No,Kendrick Lamar - Not Like Us
2024-07-11T16:15:00+0530,2024-07-11T16:25:00+0530,16.92M,No,Round2Hell - EPL Season 3
2024-07-11T16:20:00+0530,2024-07-11T16:40:00+0530,17.01M,No,Round2Hell - EPL Season 3
2024-07-11T16:20:00+0530,2024-07-11T16:40:00+0530,17.08M,No,Round2Hell - EPL Season 3
2024-07-11T16:30:00+0530,2024-07-11T16:50:00+0530,44.53M,No,Kendrick Lamar - Not Like Us
2024-07-11T16:40:00+0530,2024-07-11T17:00:00+0530,16.98M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:45:00+0530,2024-07-11T17:05:00+0530,17.01M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:45:00+0530,2024-07-11T17:00:00+0530,17.04M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:50:00+0530,2024-07-11T17:10:00+0530,44.54M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T16:50:00+0530,2024-07-11T17:00:00+0530,85.85M,Yes,MrBeast - I Built 100 Homes
2024-07-11T16:50:00+0530,2024-07-11T17:00:00+0530,17.08M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:50:00+0530,2024-07-11T17:05:00+0530,17.12M,Yes,Round2Hell - EPL Season 3
2024-07-11T16:55:00+0530,2024-07-11T17:00:00+0530,85.86M,Yes,MrBeast - I Built 100 Homes
2024-07-11T16:55:00+0530,2024-07-11T17:10:00+0530,44.57M,No,Kendrick Lamar - Not Like Us
2024-07-11T17:00:00+0530,2024-07-11T18:00:00+0530,85.99M,No,MrBeast - I Built 100 Homes
2024-07-11T17:00:00+0530,2024-07-11T17:20:00+0530,17.25M,No,Round2Hell - EPL Season 3
2024-07-11T17:00:00+0530,2024-07-11T17:20:00+0530,17.29M,No,Round2Hell - EPL Season 3
2024-07-11T17:10:00+0530,2024-07-11T17:30:00+0530,44.58M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T17:20:00+0530,2024-07-11T17:40:00+0530,17.21M,Yes,Round2Hell - EPL Season 3
2024-07-11T17:20:00+0530,2024-07-11T17:30:00+0530,44.59M,Yes,Kendrick Lamar - Not Like Us
2024-07-11T17:20:00+0530,2024-07-11T17:40:00+0530,17.31M,Yes,Round2Hell - EPL Season 3
2024-07-11T17:25:00+0530,2024-07-11T17:45:00+0530,17.34M,No,Round2Hell - EPL Season 3
2024-07-11T17:25:00+0530,2024-07-11T17:45:00+0530,44.64M,No,Kendrick Lamar - Not Like Us
2024-07-15T19:00:00+0530,2024-07-15T19:20:00+0530,93.76M,No,MrBeast - 50 YouTubers Fight
2024-07-15T19:05:00+0530,2024-07-15T19:25:00+0530,93.86M,No,MrBeast - 50 YouTubers Fight
2024-07-15T19:20:00+0530,2024-07-15T19:40:00+0530,93.83M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:20:00+0530,2024-07-15T19:40:00+0530,93.85M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:25:00+0530,2024-07-15T19:45:00+0530,93.95M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:30:00+0530,2024-07-15T19:40:00+0530,93.91M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:30:00+0530,2024-07-15T19:40:00+0530,93.91M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:40:00+0530,2024-07-15T20:00:00+0530,94.13M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:40:00+0530,2024-07-15T20:00:00+0530,94.01M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:50:00+0530,2024-07-15T20:10:00+0530,94.32M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:50:00+0530,2024-07-15T20:00:00+0530,94.19M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T19:55:00+0530,2024-07-15T20:55:00+0530,94.97M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:00:00+0530,2024-07-15T20:20:00+0530,94.83M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:00:00+0530,2024-07-15T20:10:00+0530,94.56M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:00:00+0530,2024-07-15T20:20:00+0530,94.63M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:10:00+0530,2024-07-15T20:20:00+0530,94.92M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:10:00+0530,2024-07-15T20:30:00+0530,95.20M,No,MrBeast - 50 YouTubers Fight
2024-07-15T20:20:00+0530,2024-07-15T20:40:00+0530,95.60M,No,MrBeast - 50 YouTubers Fight
2024-07-15T20:20:00+0530,2024-07-15T20:55:00+0530,96.12M,No,MrBeast - 50 YouTubers Fight
2024-07-15T20:20:00+0530,2024-07-15T20:40:00+0530,95.35M,No,MrBeast - 50 YouTubers Fight
2024-07-15T20:25:00+0530,2024-07-15T20:45:00+0530,95.25M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:40:00+0530,2024-07-15T21:00:00+0530,95.22M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:40:00+0530,2024-07-15T21:00:00+0530,95.39M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:40:00+0530,2024-07-15T21:00:00+0530,95.30M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:45:00+0530,2024-07-15T21:00:00+0530,95.47M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:50:00+0530,2024-07-15T21:10:00+0530,95.77M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T20:55:00+0530,2024-07-15T21:55:00+0530,96.10M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:00:00+0530,2024-07-15T21:20:00+0530,95.94M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:00:00+0530,2024-07-15T21:20:00+0530,95.99M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:10:00+0530,2024-07-15T21:30:00+0530,96.38M,No,MrBeast - 50 YouTubers Fight
2024-07-15T21:20:00+0530,2024-07-15T21:40:00+0530,96.51M,No,MrBeast - 50 YouTubers Fight
2024-07-15T21:20:00+0530,2024-07-15T21:55:00+0530,96.81M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:20:00+0530,2024-07-15T21:40:00+0530,96.32M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:30:00+0530,2024-07-15T21:50:00+0530,96.39M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:40:00+0530,2024-07-15T22:00:00+0530,96.71M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:40:00+0530,2024-07-15T21:50:00+0530,96.53M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:40:00+0530,2024-07-15T22:00:00+0530,96.63M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:50:00+0530,2024-07-15T22:00:00+0530,97.11M,No,MrBeast - 50 YouTubers Fight
2024-07-15T21:50:00+0530,2024-07-15T22:10:00+0530,97.45M,No,MrBeast - 50 YouTubers Fight
2024-07-15T21:50:00+0530,2024-07-15T22:00:00+0530,97.11M,No,MrBeast - 50 YouTubers Fight
2024-07-15T21:55:00+0530,2024-07-15T22:55:00+0530,97.46M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T21:55:00+0530,2024-07-15T22:15:00+0530,97.06M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:05:00+0530,2024-07-15T22:25:00+0530,96.94M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:10:00+0530,2024-07-15T22:30:00+0530,96.96M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:10:00+0530,2024-07-15T22:25:00+0530,97.05M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:10:00+0530,2024-07-15T22:30:00+0530,97.09M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:15:00+0530,2024-07-15T22:25:00+0530,97.26M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:15:00+0530,2024-07-15T22:30:00+0530,97.34M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:15:00+0530,2024-07-15T22:35:00+0530,97.49M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:25:00+0530,2024-07-15T22:45:00+0530,98.00M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:25:00+0530,2024-07-15T22:30:00+0530,97.57M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:25:00+0530,2024-07-15T22:45:00+0530,97.75M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:30:00+0530,2024-07-15T22:55:00+0530,98.34M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:40:00+0530,2024-07-15T23:00:00+0530,98.31M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:40:00+0530,2024-07-15T22:45:00+0530,97.97M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:40:00+0530,2024-07-15T23:00:00+0530,98.11M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:50:00+0530,2024-07-15T23:10:00+0530,98.49M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T22:50:00+0530,2024-07-15T23:00:00+0530,98.50M,No,MrBeast - 50 YouTubers Fight
2024-07-15T22:55:00+0530,2024-07-15T23:55:00+0530,99.90M,No,MrBeast - 50 YouTubers Fight
2024-07-15T23:00:00+0530,2024-07-15T23:20:00+0530,98.86M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:00:00+0530,2024-07-15T23:20:00+0530,98.52M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:10:00+0530,2024-07-15T23:30:00+0530,98.71M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:10:00+0530,2024-07-15T23:20:00+0530,98.88M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:15:00+0530,2024-07-15T23:30:00+0530,99.26M,No,MrBeast - 50 YouTubers Fight
2024-07-15T23:20:00+0530,2024-07-15T23:40:00+0530,99.87M,No,MrBeast - 50 YouTubers Fight
2024-07-15T23:25:00+0530,2024-07-15T23:45:00+0530,99.56M,No,MrBeast - 50 YouTubers Fight
2024-07-15T23:25:00+0530,2024-07-15T23:45:00+0530,99.31M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:40:00+0530,2024-07-15T23:45:00+0530,99.48M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:40:00+0530,2024-07-16T00:00:00+0530,99.84M,No,MrBeast - 50 YouTubers Fight
2024-07-15T23:40:00+0530,2024-07-16T00:00:00+0530,99.75M,Yes,MrBeast - 50 YouTubers Fight
2024-07-15T23:50:00+0530,2024-07-16T00:10:00+0530,100.23M,No,MrBeast - 50 YouTubers Fight
2024-07-15T23:55:00+0530,2024-07-16T00:55:00+0530,100.24M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:00:00+0530,2024-07-16T00:20:00+0530,100.11M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:00:00+0530,2024-07-16T00:20:00+0530,99.98M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:10:00+0530,2024-07-16T00:30:00+0530,100.50M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:10:00+0530,2024-07-16T00:20:00+0530,100.28M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:15:00+0530,2024-07-16T00:55:00+0530,101.66M,No,MrBeast - 50 YouTubers Fight
2024-07-16T00:20:00+0530,2024-07-16T00:40:00+0530,101.14M,No,MrBeast - 50 YouTubers Fight
2024-07-16T00:20:00+0530,2024-07-16T00:40:00+0530,100.76M,No,MrBeast - 50 YouTubers Fight
2024-07-16T00:30:00+0530,2024-07-16T00:50:00+0530,100.66M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:40:00+0530,2024-07-16T01:00:00+0530,101.06M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:40:00+0530,2024-07-16T00:50:00+0530,100.89M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:40:00+0530,2024-07-16T01:00:00+0530,101.00M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:45:00+0530,2024-07-16T01:05:00+0530,101.32M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T00:50:00+0530,2024-07-16T01:00:00+0530,101.32M,No,MrBeast - 50 YouTubers Fight
2024-07-16T01:00:00+0530,2024-07-16T02:00:00+0530,101.88M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T01:00:00+0530,2024-07-16T01:20:00+0530,101.41M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T01:00:00+0530,2024-07-16T01:20:00+0530,101.69M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T01:10:00+0530,2024-07-16T01:30:00+0530,102.22M,No,MrBeast - 50 YouTubers Fight
2024-07-16T01:10:00+0530,2024-07-16T01:20:00+0530,101.89M,No,MrBeast - 50 YouTubers Fight
2024-07-16T01:20:00+0530,2024-07-16T01:40:00+0530,102.41M,No,MrBeast - 50 YouTubers Fight
2024-07-16T01:20:00+0530,2024-07-16T01:40:00+0530,102.10M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T01:25:00+0530,2024-07-16T02:00:00+0530,102.41M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T01:40:00+0530,2024-07-16T02:00:00+0530,102.89M,No,MrBeast - 50 YouTubers Fight
2024-07-16T01:50:00+0530,2024-07-16T02:00:00+0530,102.71M,No,MrBeast - 50 YouTubers Fight
2024-07-16T02:00:00+0530,2024-07-16T03:00:00+0530,103.06M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T02:00:00+0530,2024-07-16T02:20:00+0530,102.74M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T02:10:00+0530,2024-07-16T02:20:00+0530,103.10M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T02:20:00+0530,2024-07-16T03:00:00+0530,104.32M,No,MrBeast - 50 YouTubers Fight
2024-07-16T02:20:00+0530,2024-07-16T02:40:00+0530,103.75M,No,MrBeast - 50 YouTubers Fight
2024-07-16T02:35:00+0530,2024-07-16T02:55:00+0530,103.86M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T02:55:00+0530,2024-07-16T03:55:00+0530,104.48M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T03:00:00+0530,2024-07-16T03:20:00+0530,104.37M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T03:15:00+0530,2024-07-16T03:35:00+0530,104.57M,No,MrBeast - 50 YouTubers Fight
2024-07-16T03:30:00+0530,2024-07-16T03:55:00+0530,104.68M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T03:35:00+0530,2024-07-16T03:55:00+0530,104.92M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T03:40:00+0530,2024-07-16T03:55:00+0530,105.14M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T03:45:00+0530,2024-07-16T03:55:00+0530,105.30M,No,MrBeast - 50 YouTubers Fight
2024-07-16T04:00:00+0530,2024-07-16T05:00:00+0530,106.98M,No,MrBeast - 50 YouTubers Fight
2024-07-16T04:00:00+0530,2024-07-16T04:20:00+0530,105.90M,No,MrBeast - 50 YouTubers Fight
2024-07-16T04:20:00+0530,2024-07-16T04:40:00+0530,106.02M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T04:30:00+0530,2024-07-16T04:40:00+0530,106.38M,No,MrBeast - 50 YouTubers Fight
2024-07-16T04:40:00+0530,2024-07-16T05:00:00+0530,106.83M,No,MrBeast - 50 YouTubers Fight
2024-07-16T05:00:00+0530,2024-07-16T06:00:00+0530,108.47M,No,MrBeast - 50 YouTubers Fight
2024-07-16T05:00:00+0530,2024-07-16T05:20:00+0530,107.32M,No,MrBeast - 50 YouTubers Fight
2024-07-16T05:20:00+0530,2024-07-16T05:40:00+0530,107.08M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T05:25:00+0530,2024-07-16T05:40:00+0530,107.23M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T05:40:00+0530,2024-07-16T06:00:00+0530,107.94M,No,MrBeast - 50 YouTubers Fight
2024-07-16T05:55:00+0530,2024-07-16T06:55:00+0530,109.26M,No,MrBeast - 50 YouTubers Fight
2024-07-16T06:00:00+0530,2024-07-16T06:20:00+0530,108.44M,No,MrBeast - 50 YouTubers Fight
2024-07-16T06:20:00+0530,2024-07-16T06:40:00+0530,108.25M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T06:30:00+0530,2024-07-16T06:40:00+0530,108.47M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T06:40:00+0530,2024-07-16T07:00:00+0530,108.84M,No,MrBeast - 50 YouTubers Fight
2024-07-16T07:00:00+0530,2024-07-16T08:00:00+0530,109.24M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T07:00:00+0530,2024-07-16T07:20:00+0530,108.88M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T07:05:00+0530,2024-07-16T07:20:00+0530,109.25M,No,MrBeast - 50 YouTubers Fight
2024-07-16T07:20:00+0530,2024-07-16T07:40:00+0530,109.34M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T07:35:00+0530,2024-07-16T08:00:00+0530,109.75M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T07:40:00+0530,2024-07-16T08:00:00+0530,109.90M,No,MrBeast - 50 YouTubers Fight
2024-07-16T08:00:00+0530,2024-07-16T09:00:00+0530,111.27M,No,MrBeast - 50 YouTubers Fight
2024-07-16T08:00:00+0530,2024-07-16T08:20:00+0530,110.29M,No,MrBeast - 50 YouTubers Fight
2024-07-16T08:05:00+0530,2024-07-16T08:25:00+0530,110.18M,No,MrBeast - 50 YouTubers Fight
2024-07-16T08:05:00+0530,2024-07-16T08:25:00+0530,110.03M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:15:00+0530,2024-07-16T08:35:00+0530,110.15M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:25:00+0530,2024-07-16T08:45:00+0530,110.30M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:25:00+0530,2024-07-16T08:45:00+0530,110.30M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:35:00+0530,2024-07-16T08:45:00+0530,110.49M,No,MrBeast - 50 YouTubers Fight
2024-07-16T08:35:00+0530,2024-07-16T08:45:00+0530,110.49M,No,MrBeast - 50 YouTubers Fight
2024-07-16T08:40:00+0530,2024-07-16T09:00:00+0530,110.56M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:40:00+0530,2024-07-16T09:00:00+0530,110.52M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:50:00+0530,2024-07-16T09:10:00+0530,110.65M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:55:00+0530,2024-07-16T09:00:00+0530,110.63M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:55:00+0530,2024-07-16T09:00:00+0530,110.63M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:55:00+0530,2024-07-16T09:55:00+0530,111.24M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T08:55:00+0530,2024-07-16T09:15:00+0530,110.78M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:00:00+0530,2024-07-16T09:10:00+0530,110.88M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:05:00+0530,2024-07-16T09:25:00+0530,110.88M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:10:00+0530,2024-07-16T09:30:00+0530,111.01M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:10:00+0530,2024-07-16T09:15:00+0530,110.85M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:20:00+0530,2024-07-16T09:40:00+0530,111.21M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:20:00+0530,2024-07-16T09:40:00+0530,111.07M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:25:00+0530,2024-07-16T09:30:00+0530,111.09M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:30:00+0530,2024-07-16T09:50:00+0530,111.53M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:30:00+0530,2024-07-16T09:40:00+0530,111.34M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:35:00+0530,2024-07-16T09:55:00+0530,111.62M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:35:00+0530,2024-07-16T09:40:00+0530,111.33M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:40:00+0530,2024-07-16T10:00:00+0530,111.61M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:40:00+0530,2024-07-16T10:00:00+0530,111.47M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T09:50:00+0530,2024-07-16T10:10:00+0530,111.77M,No,MrBeast - 50 YouTubers Fight
2024-07-16T09:50:00+0530,2024-07-16T10:00:00+0530,111.63M,No,MrBeast - 50 YouTubers Fight
2024-07-16T10:00:00+0530,2024-07-16T11:00:00+0530,112.22M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T10:00:00+0530,2024-07-16T10:20:00+0530,111.80M,No,MrBeast - 50 YouTubers Fight
2024-07-16T10:05:00+0530,2024-07-16T10:25:00+0530,111.79M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T10:10:00+0530,2024-07-16T10:30:00+0530,111.99M,Yes,MrBeast - 50 YouTubers Fight
2024-07-16T10:20:00+0530,2024-07-16T10:40:00+0530,111.87M,Yes,MrBeast - 50 YouTubers Fight
